transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,transaction_type,counterparty_type,is_cross_border,is_cash,device_id,is_flagged,alert_type
TX041BF2BF-C55,f4427e0b-6148-4bb3-889b-78d5dbfdd97e,2025-02-19T04:50:43,29.18,USD,Senegal,Senegal,Online,Payment,Individual,False,False,f4427e0b-dev-1,False,
TX0608CE60-F24,3c9abe10-238d-4f44-8ac4-d0eb3373730e,2025-02-19T05:02:36,8.71,EUR,Serbia,Peru,Mobile,Transfer,Business,True,False,3c9abe10-dev-1,False,
TX1A6E887F-CE8,396c357b-dd66-4071-8fd7-b1a1bd4f6118,2025-02-19T05:09:32,24.97,EUR,Ethiopia,Ethiopia,Mobile,Transfer,Individual,False,False,396c357b-dev-1,False,
TX15F68DFF-89E,1f3cea1d-2271-47ca-b887-73ed4af715b7,2025-02-19T05:10:49,25.51,EUR,Zimbabwe,North Macedonia,Online,Payment,Individual,True,False,1f3cea1d-dev-3,False,
TXF81B41E6-82F,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,2025-02-19T05:13:09,20.2,USD,Lithuania,Philippines,Mobile,Transfer,Business,True,False,b8beff3d-dev-3,False,
TXB0FC9B89-017,b6ca1127-e9f8-4970-8d98-f9e28d888beb,2025-02-19T05:23:05,8.72,USD,Netherlands,Netherlands,Online,Transfer,Individual,False,False,b6ca1127-dev-1,False,
TX44B37C1D-753,d664d264-4c6e-47ff-b9de-7a3a486822b9,2025-02-19T05:52:58,59.3,EUR,Sri Lanka,Barbados,Mobile,Payment,Individual,True,False,d664d264-dev-1,False,
TX6A0EC435-27A,37850b5c-3ce5-488c-be53-d702e1f8d192,2025-02-19T06:18:11,56.16,USD,Slovakia,Senegal,Branch,Deposit,Exchange,True,False,37850b5c-dev-1,False,
TXE5815667-690,1b7e0502-ca9d-4831-894e-7397b38a3db1,2025-02-19T06:30:55,10.35,GBP,Cook Islands,Nigeria,Online,Transfer,Individual,True,False,1b7e0502-dev-4,True,High-Risk Corridor
TX54018875-FAD,77617d80-549f-434c-8171-f5a74148bd11,2025-02-19T07:01:50,10.55,EUR,Jamaica,Jamaica,Mobile,Transfer,Individual,False,False,77617d80-dev-1,False,
TX51E40888-51E,7e7d9a19-ab45-4578-92fb-acf6d5d1c669,2025-02-19T07:02:55,4.85,USD,Nepal,Nepal,Online,Transfer,Individual,False,False,7e7d9a19-dev-1,False,
TX1B00A5EE-7C8,dfa4bb9f-5a85-4750-a92a-c1391f4a8ca1,2025-02-19T07:16:19,133.08,EUR,Romania,Romania,Online,Transfer,Business,False,False,dfa4bb9f-dev-1,False,
TXCB53D106-476,a181c85e-ca0a-46ac-8d67-d38e990f0c5b,2025-02-19T07:23:04,14.22,USD,Serbia,Serbia,API,Deposit,Business,False,False,a181c85e-dev-1,False,
TXBA6BDBFC-FA4,74bd0c93-8177-4661-b7fe-032c02571851,2025-02-19T07:42:40,6.22,EUR,Luxembourg,Vietnam,Mobile,Transfer,Individual,True,False,74bd0c93-dev-1,True,High-Risk Corridor
TX40B113B5-4FC,5ca260c9-eb76-47c9-b08a-4895d4ffa666,2025-02-19T07:51:37,7.21,USD,Nepal,Madagascar,API,Transfer,Business,True,False,5ca260c9-dev-3,True,High-Risk Corridor
TX2F8AA437-D0A,f2d3f761-0ba3-4279-94cb-056407437c3b,2025-02-19T08:14:14,16.31,USD,French Polynesia,Morocco,POS,Transfer,Business,True,False,f2d3f761-dev-2,False,
TXC7153BA9-A7C,58e7edf8-80a2-4721-8856-06848a6fc4b3,2025-02-19T08:38:16,32.03,EUR,Kuwait,Kuwait,ATM,Transfer,Individual,False,False,58e7edf8-dev-1,False,
TXCBD807B6-47D,da9bccc1-e71c-481a-a511-e61a143665f5,2025-02-19T08:40:41,23.22,EUR,Nigeria,Nigeria,Mobile,Transfer,Business,False,False,da9bccc1-dev-1,False,
TXFC67B95B-1D2,c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,2025-02-19T08:57:28,22.36,USD,New Zealand,Japan,Online,Transfer,Business,True,False,c1e1b94a-dev-1,False,
TXE2C76202-D8A,114125c6-3a9b-4dd4-8f12-59e0a18ff6b6,2025-02-19T09:07:56,36.52,EUR,Slovakia,Slovakia,Mobile,Bill Payment,Exchange,False,False,114125c6-dev-1,False,
TXED4E5CF3-A3C,f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,2025-02-19T09:10:30,40.59,USD,Cayman Islands,Kuwait,Mobile,Payment,Business,True,False,f090f5a0-dev-1,True,High-Risk Corridor
TX7D3CA899-C62,be9063fb-64b5-49a5-bd6c-3d2a5564d1d3,2025-02-19T09:14:45,13.51,USD,Luxembourg,Paraguay,Online,Transfer,Individual,True,False,be9063fb-dev-1,False,
TXA8CB2191-1E6,7aa061e9-336b-40cb-b1fe-ad13f280df1d,2025-02-19T09:21:22,19.55,GBP,Gibraltar,Gibraltar,ATM,Bill Payment,Business,False,False,7aa061e9-dev-1,False,
TXBF390B0E-CB2,7b6c7129-cd63-4ba8-b03c-664b3abf9c65,2025-02-19T09:31:35,23.41,USD,Bolivia,New Zealand,API,Transfer,Individual,True,False,7b6c7129-dev-1,False,
TX3B36D5AC-BBB,30c3ef8a-592a-443d-9d82-2e3a6c6d282b,2025-02-19T09:48:00,18.36,USD,Algeria,Macau SAR,Mobile,Bill Payment,Business,True,False,30c3ef8a-dev-1,False,
TXBF089095-38D,8623bc74-65a2-4cc8-855b-e95d06bfd9c4,2025-02-19T10:43:40,12.93,EUR,Hungary,Hungary,Online,Transfer,Individual,False,False,8623bc74-dev-1,False,
TX32554C0F-E5A,290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,2025-02-19T10:56:27,34.11,EUR,Zimbabwe,Zimbabwe,API,Payment,Individual,False,False,290e3e89-dev-1,False,
TX42F5DAEA-D04,8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,2025-02-19T10:56:44,12.71,EUR,Uruguay,Uruguay,Mobile,Deposit,Business,False,False,8d244e3e-dev-1,False,
TX53041F19-52B,9a1e0036-5cba-4496-a848-92402fd90ce1,2025-02-19T11:14:02,4.86,EUR,Kuwait,Kuwait,Online,Deposit,Business,False,False,9a1e0036-dev-1,False,
TX2E7D02EC-EC0,114125c6-3a9b-4dd4-8f12-59e0a18ff6b6,2025-02-19T11:34:29,6.16,EUR,Slovakia,Slovakia,Online,Transfer,Individual,False,False,114125c6-dev-1,False,
TX580FA439-069,1b7e0502-ca9d-4831-894e-7397b38a3db1,2025-02-19T11:55:58,7.11,GBP,Cook Islands,Nigeria,API,Transfer,Business,True,False,1b7e0502-dev-4,True,High-Risk Corridor
TXFCF1180C-ACC,a6aa59e5-dc08-4f29-92d3-3488d0c30018,2025-02-19T12:09:16,15.98,USD,Canada,Sweden,Online,Transfer,Individual,True,False,a6aa59e5-dev-1,False,
TXAFF973E8-93A,78e3654b-faf1-4ff0-bb85-179ad5b077e0,2025-02-19T12:29:05,19.6,EUR,Dominican Republic,Senegal,Online,Transfer,Individual,True,False,78e3654b-dev-2,False,
TX0E3C68A2-3CE,9d37efb6-eafb-4e90-94ec-84ce002ccb25,2025-02-19T12:49:46,45.21,USD,Puerto Rico,Micronesia,ATM,Deposit,Business,True,True,9d37efb6-dev-1,False,
TXDB230A79-197,bc36dc59-e134-4dfc-9777-7f10f2d2393f,2025-02-19T12:57:05,11.63,EUR,Cameroon,Cameroon,API,Transfer,Business,False,False,bc36dc59-dev-5,False,
TX70CB3DA6-5A3,b26a51a5-76b4-4672-9f13-e10bff7a884d,2025-02-19T13:18:40,23.08,USD,Kosovo,Kosovo,API,Transfer,Individual,False,False,b26a51a5-dev-1,False,
TXB961A2A3-522,d7d3b9d9-4c85-4233-8325-bd9ebf98e734,2025-02-19T13:23:11,10.63,GBP,Gibraltar,Zambia,Online,Transfer,Business,True,False,d7d3b9d9-dev-2,False,
TX98926C63-703,46426c45-8d03-417a-b4d3-75c1a29319fa,2025-02-19T13:29:05,51.11,USD,Macau SAR,Macau SAR,POS,Transfer,Business,False,False,46426c45-dev-1,False,
TX81E5AF9B-637,092c4801-698f-44f8-a747-d24a1a46d536,2025-02-19T13:59:54,96.76,EUR,Portugal,Cameroon,POS,Transfer,Business,True,False,092c4801-dev-1,True,High-Risk Corridor
TX475B16AB-F31,734a6ca3-8116-43fc-a2e7-c1a612d2fa06,2025-02-19T14:06:11,25.41,USD,Belgium,Belgium,Online,Bill Payment,Business,False,False,734a6ca3-dev-1,False,
TXB8676282-8A9,7233d5af-9813-4da1-bd21-20ad5f59fb4d,2025-02-19T14:07:02,355.02,EUR,Ghana,Ghana,Online,Payment,Business,False,False,7233d5af-dev-1,False,
TXECDF670D-C5C,ec1a86d3-5683-4783-9575-9337549c9eb9,2025-02-19T14:51:01,45.22,USD,Australia,Nigeria,Online,Deposit,Business,True,False,ec1a86d3-dev-3,True,High-Risk Corridor
TX929CD884-C75,46653497-2fe9-42aa-a886-a01136f7a26c,2025-02-19T14:51:53,3.73,EUR,Switzerland,Ghana,Online,Payment,Individual,True,False,46653497-dev-1,False,
TX9858D120-B5F,e3c43657-1d8c-4bac-83b4-09ef2260e70f,2025-02-19T14:57:31,8.75,EUR,Sint Maarten,Isle of Man,Branch,Transfer,Individual,True,False,e3c43657-dev-1,False,
TX8F9D3008-B35,a7ac590c-42f9-4f92-9036-ca810bc4d7ba,2025-02-19T15:00:11,9.1,GBP,New Zealand,New Zealand,Mobile,Transfer,Individual,False,False,a7ac590c-dev-2,False,
TX951F36B6-6A9,b34e356a-c95b-41f8-832a-461adf9b7c1f,2025-02-19T15:01:06,16.56,USD,Brunei,Panama,Mobile,Transfer,Exchange,True,False,b34e356a-dev-2,False,
TXAE0639E2-0E9,06ad7920-aff7-4f5d-bb1d-12cf3b705092,2025-02-19T15:15:23,12.83,USD,Puerto Rico,Puerto Rico,API,Bill Payment,Business,False,False,06ad7920-dev-1,False,
TX00D77B4D-927,95e7f614-42b4-4281-9f26-946654d1332a,2025-02-19T15:18:20,3.92,USD,Puerto Rico,Puerto Rico,ATM,Transfer,Individual,False,False,95e7f614-dev-1,False,
TXB02E9BC7-93F,afd5dea5-89d7-4d6c-8e77-7f00ecf27e76,2025-02-19T15:18:37,27.02,EUR,Taiwan,Vietnam,Mobile,Withdrawal,Individual,True,False,afd5dea5-dev-3,True,High-Risk Corridor
TXE87F31F9-4AE,12a1fe7d-dfa5-4722-8a1f-c9df9a591974,2025-02-19T15:36:24,37.89,USD,American Samoa,American Samoa,Online,Transfer,Business,False,False,12a1fe7d-dev-1,False,
TXBAD28476-948,b2357a3c-cc7f-4517-8bfd-4a31c8c85ad6,2025-02-19T15:37:23,7.94,USD,Sweden,North Macedonia,Online,Transfer,Individual,True,False,b2357a3c-dev-1,False,
TX600E6E17-DF5,787f2425-dbcc-4477-89e9-db0adf465290,2025-02-19T15:49:11,9.41,USD,Bulgaria,Bulgaria,ATM,Withdrawal,Individual,False,False,787f2425-dev-1,False,
TX6E408C13-AB0,310c0c00-3fa7-4104-9bf9-0e27dc96925e,2025-02-19T15:56:33,14.26,EUR,Vanuatu,Vanuatu,Online,Transfer,Individual,False,False,310c0c00-dev-1,False,
TXE8924FDC-D87,dc8aee30-be60-43f7-a8be-9288e5af6e39,2025-02-19T16:22:04,29.65,GBP,Georgia,Georgia,Online,Transfer,Business,False,False,dc8aee30-dev-1,False,
TXF29CA831-6F2,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,2025-02-19T16:46:31,9.85,EUR,Portugal,Portugal,Online,Bill Payment,Exchange,False,False,3e2b6091-dev-1,False,
TX04B3E9FD-EBE,aa604892-3926-42e9-9b58-eb49c9784b52,2025-02-19T16:47:38,7.2,USD,North Macedonia,North Macedonia,Online,Withdrawal,Individual,False,False,aa604892-dev-1,False,
TX352884C7-5F1,4f612217-eef1-4694-90ca-e32d0aba590e,2025-02-19T16:49:13,18.58,EUR,Israel,Israel,Online,Deposit,Business,False,False,4f612217-dev-2,False,
TX58C32E1F-36D,55c3b2db-f374-490d-8274-ce40e09016b6,2025-02-19T16:49:15,11.66,EUR,Mexico,Romania,Branch,Transfer,Individual,True,False,55c3b2db-dev-2,False,
TXD4CAC16A-5A8,e76adca9-7811-4802-88cc-7cfecf01f944,2025-02-19T16:51:17,35.13,USD,Nigeria,Panama,ATM,Payment,Exchange,True,False,e76adca9-dev-2,False,
TX6A37A567-19D,f3402dd3-4515-45b9-ace9-504b03d7f962,2025-02-19T17:12:08,23.84,EUR,Hong Kong SAR,Hong Kong SAR,Online,Transfer,Business,False,False,f3402dd3-dev-1,False,
TXCA75888D-BC5,d65e59dd-e62d-4d06-8f9b-85581a7f195b,2025-02-19T17:17:29,9.8,GBP,Jersey,Jersey,Online,Payment,Individual,False,False,d65e59dd-dev-1,False,
TX93C19EE1-A9D,789fed96-7337-4c2f-8e1c-37621c7cb6ed,2025-02-19T17:33:22,5.68,EUR,Norfolk Island,Norfolk Island,Online,Transfer,Business,False,False,789fed96-dev-2,False,
TX40351FF4-F61,88adb388-287e-4086-a854-027e56673e49,2025-02-19T17:52:53,8.1,USD,San Marino,San Marino,Online,Transfer,Business,False,False,88adb388-dev-1,False,
TXA10A99EE-CA2,f186e47a-a794-4320-8cf6-e8b87fd238c3,2025-02-19T18:11:22,8.66,USD,American Samoa,Tanzania,Mobile,Transfer,Individual,True,False,f186e47a-dev-1,True,High-Risk Corridor
TXAA74A195-2F2,c8a723e9-bfa0-46c2-809c-b50648f1096d,2025-02-19T18:14:04,42.13,EUR,Samoa,Dominican Republic,Online,Transfer,Individual,True,False,c8a723e9-dev-1,False,
TX21A733A5-302,205c8491-a061-49db-b172-f63648bfb602,2025-02-19T18:18:06,49.5,USD,Bulgaria,Bulgaria,Online,Transfer,Individual,False,False,205c8491-dev-1,False,
TX5C514CA6-D8A,5d71a898-6497-4593-892e-8c93d105c8d6,2025-02-19T18:40:44,27.84,USD,Belgium,Belgium,Mobile,Payment,Exchange,False,False,5d71a898-dev-2,False,
TX797B5EC3-4FC,73b0d676-3527-45c8-8534-ca08f6f24d1c,2025-02-19T18:56:28,25.75,USD,Mozambique,Bangladesh,Mobile,Transfer,Individual,True,False,73b0d676-dev-1,False,
TX11F5CA1B-FAD,9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,2025-02-19T19:23:18,16.68,USD,Sri Lanka,Northern Mariana Islands,POS,Deposit,Individual,True,False,9416e4dc-dev-4,False,
TX807D61D4-0A7,b5b453ca-3d42-493c-8c9f-d3349bdf0377,2025-02-19T19:52:58,34.68,USD,Czech Republic,Czech Republic,API,Payment,Business,False,False,b5b453ca-dev-1,False,
TXBB827D40-E64,c30ff46e-8026-495f-b8cd-a88b436d76e2,2025-02-19T19:55:52,14.82,EUR,Poland,Poland,Online,Payment,Individual,False,False,c30ff46e-dev-2,False,
TXDAA9E48C-738,b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,2025-02-19T20:03:47,41.57,EUR,New Zealand,New Zealand,Online,Transfer,Business,False,False,b69f5eab-dev-1,False,
TXDD98EF28-C73,39bfc9b6-47ba-48aa-b2f9-4b2c8e10814f,2025-02-19T20:05:54,31.45,EUR,Denmark,Denmark,Online,Payment,Business,False,False,39bfc9b6-dev-1,False,
TX52B60616-C63,89a3c811-895c-4fde-a3fa-40691519fd38,2025-02-19T20:14:18,15.74,EUR,Uruguay,Uruguay,Mobile,Payment,Business,False,False,89a3c811-dev-1,False,
TX8F774079-70E,73b0d676-3527-45c8-8534-ca08f6f24d1c,2025-02-19T20:15:03,8.86,USD,Mozambique,Mozambique,Mobile,Transfer,Individual,False,False,73b0d676-dev-1,False,
TXC5A87AD3-11E,d28fcf68-c871-47b3-8468-b74d85e3ade5,2025-02-19T20:21:55,26.87,GBP,Pakistan,Tajikistan,ATM,Payment,Individual,True,False,d28fcf68-dev-1,True,High-Risk Corridor
TX1752CF5A-531,b2149062-3e1a-463e-aa18-d32c7a9a8ef5,2025-02-19T21:15:37,12.27,USD,Ghana,Malaysia,POS,Transfer,Individual,True,False,b2149062-dev-2,False,
TX8EE9C1C4-53B,41f83199-f4ea-4769-8366-c189cd8d9f75,2025-02-19T21:36:41,18.19,USD,Cayman Islands,Guyana,ATM,Transfer,Individual,True,False,41f83199-dev-2,False,
TXB8869700-316,905f9096-2996-46e2-8c9d-690713b22cec,2025-02-19T21:37:16,3.56,USD,Madagascar,Madagascar,Online,Deposit,Individual,False,False,905f9096-dev-1,False,
TX91377A0F-A90,2b1ac76c-89ec-4c51-98cb-aa5247f53019,2025-02-19T22:06:30,49.07,GBP,Laos,Niue,Online,Withdrawal,Business,True,False,2b1ac76c-dev-2,False,
TX84806D19-613,7bfdcc12-89e0-4ab3-b250-ee18260a5962,2025-02-19T22:12:21,38.56,EUR,Kazakhstan,Kazakhstan,Online,Payment,Individual,False,False,7bfdcc12-dev-2,False,
TX0F63C77D-423,5683ede0-17d5-4563-ba60-ede1e5eb772d,2025-02-19T22:22:59,5.58,GBP,Palau,Palau,POS,Transfer,Individual,False,False,5683ede0-dev-2,False,
TX8DD860CA-F6B,9e21741f-b801-4026-82f7-38611adba8cf,2025-02-19T22:37:11,14.31,EUR,Jamaica,Jamaica,Online,Deposit,Business,False,False,9e21741f-dev-1,False,
TXB04C4654-588,054f92ff-f366-4ad4-964d-b03f93403fad,2025-02-19T23:20:21,30.4,GBP,Isle of Man,Algeria,Mobile,Transfer,Business,True,False,054f92ff-dev-1,True,High-Risk Corridor
TX13BD0B9D-AFF,0279e2ab-0bbf-4334-a3ea-2d7fc219a845,2025-02-20T00:07:36,52.86,USD,Timor-Leste,Tanzania,Mobile,Deposit,Business,True,False,0279e2ab-dev-1,True,High-Risk Corridor
TX17F2007E-605,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,2025-02-20T00:07:47,21.68,EUR,Algeria,China,Online,Bill Payment,Individual,True,False,ef43613c-dev-2,True,High-Risk Corridor
TX86CC921B-E80,f6d22a7b-aec7-4a82-948b-4376602a4e57,2025-02-20T00:08:38,17.76,EUR,Papua New Guinea,Madagascar,Mobile,Transfer,Exchange,True,False,f6d22a7b-dev-1,True,High-Risk Corridor
TX6144B7D8-E89,46426c45-8d03-417a-b4d3-75c1a29319fa,2025-02-20T00:11:48,27.06,EUR,Macau SAR,Cameroon,Branch,Withdrawal,Business,True,False,46426c45-dev-1,True,High-Risk Corridor
TX973D5878-FE5,d64acb1f-39eb-438a-836e-3c49770e09db,2025-02-20T00:17:44,7.49,EUR,Papua New Guinea,New Caledonia,Mobile,Transfer,Individual,True,False,d64acb1f-dev-1,False,
TX55C566C1-E0C,84a91789-b2c0-47e8-9ed0-72e9f9fc6034,2025-02-20T00:40:31,22.64,EUR,New Zealand,New Zealand,Mobile,Transfer,Individual,False,False,84a91789-dev-4,False,
TX45F0F2E3-67D,fb95d0fc-ad72-4d05-924c-de09ccea5031,2025-02-20T00:44:28,36.19,USD,Greece,Kuwait,API,Transfer,Individual,True,False,fb95d0fc-dev-1,True,High-Risk Corridor
TX929E55A9-052,8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,2025-02-20T01:23:08,6.41,GBP,Guernsey,Georgia,Mobile,Transfer,Business,True,False,8a0ea57a-dev-1,False,
TXC6312B2F-A59,1bdc74a9-8d3a-4d76-bcaa-281b4e336644,2025-02-20T01:38:22,68.59,USD,Denmark,Denmark,Mobile,Transfer,Individual,False,False,1bdc74a9-dev-1,False,
TXC8FF7CE3-1F6,0840405a-ffd2-4491-9ff3-89aa4c36a70c,2025-02-20T01:38:38,10.45,USD,Indonesia,Indonesia,Online,Deposit,Exchange,False,False,0840405a-dev-4,False,
TXB62FE8D1-F35,16db80db-a543-448e-9adf-e9816ab19e15,2025-02-20T02:26:37,3.27,USD,Puerto Rico,Finland,Mobile,Transfer,Individual,True,False,16db80db-dev-1,False,
TXD7F03567-DB3,2999b735-dd56-4c94-bc9a-d14cee0caeb5,2025-02-20T02:37:21,4.66,USD,Slovenia,Slovenia,Online,Transfer,Individual,False,False,2999b735-dev-1,False,
TX588AD6E5-0D5,7746d0ba-8ae8-405b-94b4-a48268586eba,2025-02-20T02:45:21,14.14,USD,Norway,Kuwait,POS,Deposit,Individual,True,False,7746d0ba-dev-1,True,High-Risk Corridor
TX3CB72A67-9A5,a9e8f0d8-5883-49de-bb5f-be413fa2bde0,2025-02-20T02:57:02,10.25,EUR,Curaçao,Niue,Mobile,Payment,Individual,True,False,a9e8f0d8-dev-2,False,
TXDB14FDF5-EC6,ff02f5b0-57bd-46c9-a240-063bfed747be,2025-02-20T02:57:24,11.8,GBP,Guernsey,Guernsey,POS,Withdrawal,Individual,False,True,ff02f5b0-dev-1,False,
TXB1D6E91B-47C,50405c43-3a6c-4da6-97f7-d71f2978cc73,2025-02-20T03:25:24,19.06,USD,Cook Islands,Madagascar,Mobile,Withdrawal,Individual,True,False,50405c43-dev-1,True,High-Risk Corridor
TX82AFCA5A-3BA,1aa67474-e200-4157-ad54-c95aaa4d52a8,2025-02-20T03:25:34,8.53,EUR,Vanuatu,Vanuatu,Online,Deposit,Individual,False,True,1aa67474-dev-1,False,
TX62523F52-4DF,cbb18c79-1036-408d-99a0-90075bb47c18,2025-02-20T03:29:33,19.54,GBP,Cook Islands,Sri Lanka,Online,Transfer,Individual,True,False,cbb18c79-dev-1,False,
TXC82D4EE2-D1A,3878becf-60dc-42eb-9413-c85063c4e76d,2025-02-20T04:25:10,53.03,USD,Kosovo,Oman,API,Transfer,Business,True,False,3878becf-dev-3,False,
TX9609BDC7-D40,c7468f59-1b49-4e15-a2ad-d909c521bf2d,2025-02-20T04:31:58,26.36,USD,Madagascar,Madagascar,Online,Deposit,Individual,False,False,c7468f59-dev-1,False,
TXF6AFDDC4-8DD,b148b2a6-ea79-47e1-9be7-02abfac08fc4,2025-02-20T04:40:38,18.45,USD,Nigeria,Nigeria,API,Transfer,Individual,False,False,b148b2a6-dev-3,False,
TXA53C0F44-234,6883ac6e-6a94-4054-b241-4482519894d8,2025-02-20T05:33:47,10.5,USD,Vietnam,Vietnam,Online,Transfer,Individual,False,False,6883ac6e-dev-1,False,
TXCD5154EA-FBF,d6321d31-c8ac-4fcf-a04d-4d14197dbae1,2025-02-20T05:41:58,12.37,USD,Monaco,Monaco,POS,Transfer,Business,False,False,d6321d31-dev-1,False,
TX82C110FA-03C,e00da49d-effa-4002-b040-413c4690fb15,2025-02-20T06:02:17,12.92,EUR,San Marino,San Marino,Online,Transfer,Individual,False,False,e00da49d-dev-1,False,
TXC08D1E8D-5A7,0660a3e9-736d-417c-92ce-55e369df05c7,2025-02-20T06:13:56,8.3,GBP,Uganda,Uganda,Mobile,Transfer,Individual,False,False,0660a3e9-dev-1,False,
TX450324F0-DE1,9f294a8b-d184-4c39-8476-7556f97be2dd,2025-02-20T06:20:05,2.29,EUR,Tajikistan,Tajikistan,Online,Bill Payment,Business,False,False,9f294a8b-dev-1,False,
TXCCFEFBD2-C92,046a0df5-cafd-4613-b2bb-912d7da67785,2025-02-20T06:39:46,20.46,EUR,Iceland,Iceland,Mobile,Transfer,Business,False,False,046a0df5-dev-1,False,
TX8466B780-23F,ff408dcc-9db1-47f9-8fa8-ae3432339053,2025-02-20T07:19:31,14.67,USD,Paraguay,France,Online,Bill Payment,Individual,True,False,ff408dcc-dev-1,False,
TXC556AC5E-A34,f0cd7f05-ea87-455e-a382-95d31e0ef546,2025-02-20T07:34:50,16.47,USD,Iceland,Iceland,API,Transfer,Business,False,False,f0cd7f05-dev-1,False,
TXAEFAFA96-406,efad49e9-c41c-447e-9d6b-9b626b535a19,2025-02-20T08:25:22,55.65,GBP,Taiwan,Bosnia and Herzegovina,Online,Transfer,Individual,True,False,efad49e9-dev-2,False,
TXC17472F4-7C4,d0437e4c-34e5-4699-88eb-e27a23a4e70e,2025-02-20T08:25:58,20.1,EUR,Brunei,Brunei,Mobile,Deposit,Individual,False,False,d0437e4c-dev-1,False,
TX8AB26E49-959,76ad1c33-2469-40c2-a757-499784581f73,2025-02-20T08:47:31,20.54,EUR,Georgia,Solomon Islands,Mobile,Transfer,Individual,True,False,76ad1c33-dev-3,True,High-Risk Corridor
TX40424BFD-955,1b4da0fe-7bb3-4605-9a74-3152627b41a1,2025-02-20T09:09:00,23.23,EUR,Cambodia,Cambodia,Online,Transfer,Individual,False,False,1b4da0fe-dev-1,False,
TX928E9268-90F,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,2025-02-20T09:27:27,90.78,USD,American Samoa,Madagascar,Mobile,Payment,Individual,True,False,040a3aae-dev-2,True,High-Risk Corridor
TX4C07815C-FBB,35ce8841-4973-4d6c-8dca-bfb7001a9a8b,2025-02-20T09:33:47,17.74,EUR,Mozambique,Rwanda,Online,Payment,Individual,True,False,35ce8841-dev-1,False,
TX45F3B048-AD8,e4610160-134d-495a-ba38-8c8f139309d1,2025-02-20T10:13:23,13.47,USD,Andorra,Andorra,Mobile,Transfer,Individual,False,False,e4610160-dev-1,False,
TX0AF45367-AA2,d56ce8ea-1959-4b5a-a7a8-f6366a35df59,2025-02-20T10:41:48,22.28,USD,Poland,Poland,ATM,Transfer,Individual,False,False,d56ce8ea-dev-1,False,
TXE395B38C-2F5,35adde88-43e4-4668-82ea-d2df725656e3,2025-02-20T10:50:38,14.18,EUR,Bosnia and Herzegovina,Algeria,POS,Withdrawal,Business,True,False,35adde88-dev-2,True,High-Risk Corridor
TX5DA328C3-6C3,77617d80-549f-434c-8171-f5a74148bd11,2025-02-20T10:50:54,11.75,EUR,Jamaica,Jamaica,Online,Deposit,Exchange,False,False,77617d80-dev-1,False,
TXCF96EBE2-EDE,3da06476-f778-4676-b50d-112e8164ceec,2025-02-20T11:08:55,11.18,USD,Croatia,Croatia,Online,Payment,Individual,False,False,3da06476-dev-1,False,
TX353C957B-543,bae1e137-96ee-40e5-9f87-3b46c0a0473a,2025-02-20T11:10:05,8.83,USD,Austria,Austria,Online,Transfer,Exchange,False,False,bae1e137-dev-1,False,
TX06AB108F-25C,3d175712-d8b2-4277-b413-db19bade8d5d,2025-02-20T11:14:08,16.25,EUR,Barbados,Barbados,Online,Bill Payment,Individual,False,False,3d175712-dev-1,False,
TX9F12CE89-DA3,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,2025-02-20T11:15:06,7.06,USD,Algeria,Algeria,Online,Transfer,Business,False,False,ef43613c-dev-2,False,
TXEE48FB14-AB9,138d994c-2b0a-4edd-8774-44cb5543fc3c,2025-02-20T11:39:27,18.46,EUR,Iceland,Iceland,API,Deposit,Individual,False,False,138d994c-dev-1,False,
TX249B87C7-DC9,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,2025-02-20T11:41:49,13.01,USD,China,American Samoa,API,Deposit,Individual,True,False,87f8424d-dev-1,False,
TXE2E0D671-F83,f780ef2f-664d-4922-a590-fd3cad6ecc57,2025-02-20T12:00:50,50.56,GBP,Sweden,Costa Rica,Online,Transfer,Individual,True,False,f780ef2f-dev-1,False,
TX0B12109A-3A7,e1fff6c0-8347-41da-9c11-ab6d42f5b3f5,2025-02-20T12:47:32,78.38,GBP,Armenia,Cyprus,Online,Transfer,Individual,True,False,e1fff6c0-dev-1,False,
TX1CFCD48E-070,3878becf-60dc-42eb-9413-c85063c4e76d,2025-02-20T12:48:05,34.18,USD,Kosovo,Kosovo,Branch,Transfer,Exchange,False,False,3878becf-dev-3,False,
TX900EE70D-237,639c4c6c-2926-405d-8d53-551ab4f02f6f,2025-02-20T13:29:14,24.82,USD,Andorra,Georgia,API,Transfer,Individual,True,False,639c4c6c-dev-1,False,
TX70E6764F-95E,7d66971e-8847-4c56-827c-9f8cd40ac5e9,2025-02-20T13:52:53,109.25,EUR,Tanzania,Nepal,Mobile,Deposit,Individual,True,False,7d66971e-dev-1,True,High-Risk Corridor
